X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,label
10.21745837,9.463039149,6.683063213,7.700535439,14.52426259,7.546813055,0.59115069,0.08941894,0.826962192,0.254274628,7.280586894,11.77848927,7.891189544,7.910492776,10.13046012,7.840383062,0.523549981,0.435521603,0.890559251,0.53954024,A
11.54650654,10.17797733,9.43285866,10.69695292,13.27665869,9.047621595,0.446098279,0.115795169,0.723161628,0.493710174,8.193895134,13.34930667,8.95056016,7.504112741,10.85688053,8.153547164,0.620868119,0.527257501,0.498375619,0.522309134,A
10.88999911,11.57375122,7.405895668,9.043840736,14.49865417,6.089881058,0.451319036,0.124415647,0.737069838,0.37618833,7.563556853,12.00775478,8.507384398,8.318442123,11.63395461,8.178622481,0.500433881,0.521432408,0.711526439,0.658498921,A
9.535593774,11.53315518,7.376958305,10.3697588,12.51413523,7.823450284,0.413155681,0.078152263,0.993587674,0.403145346,8.024050351,11.34199738,7.711311501,8.178816508,11.61205649,7.528132378,0.337690493,0.72107721,0.733710474,0.725997903,A
10.77515607,10.77114227,8.661181252,9.279511151,14.85566513,7.699898288,0.491396804,0.084587962,0.923823251,0.072356087,9.033092304,12.59444292,8.507881056,9.537772833,10.16896355,8.036193746,0.380053375,0.914989734,0.29029657,0.59605668,A
10.88249577,10.49478915,8.933274552,10.42108466,14.70199751,7.66188797,0.412946075,0.100786183,0.839802865,0.355032111,8.535484351,11.46861277,8.208496698,8.431470091,10.8517111,8.927838923,0.267802675,0.849173731,0.753700469,0.581403402,A
10.78178975,10.55832555,10.07956127,9.282805767,14.04020125,7.174919598,0.335499823,0.019368356,1.070246498,0.195115509,8.574716168,13.41092,9.164224766,7.678937521,12.30024444,8.000443417,0.47813369,0.473815233,0.593336817,0.689463257,A
9.748671489,11.2810546,8.664566912,7.281158368,13.38267973,9.627369554,0.436378532,0.17776823,0.702397989,0.590108929,8.286954082,13.50606104,7.764149874,8.342397493,10.30299156,7.287839681,0.286579529,1.057292491,0.200022384,1.292857815,A
10.71562172,12.94051358,9.463217241,7.471339795,14.2289733,9.190396671,0.564125718,0.05203698,0.854154809,0.338865787,9.556415116,11.79031451,8.780091937,9.200754764,11.515719,7.981018811,0.557971756,0.395517911,0.848181102,0.189544827,A
10.00273333,9.458687539,7.624489601,7.169954546,14.03180376,8.831986945,0.08899207,0.201158923,0.508169328,0.560340784,7.654069842,12.11116005,8.329348801,6.91818719,11.8130441,9.124146196,0.065666158,0.87627579,0.514223799,0.487421982,A
9.326974816,9.168138442,7.076120625,6.655088178,15.08756264,8.207688303,0.37502332,0.108769459,0.74472196,0.494636602,9.125949575,13.57339918,7.830312313,7.999772019,9.264273141,7.56652083,0.4887315,0.606728091,0.561445447,0.754615604,A
9.420948046,8.663674287,8.735690327,9.699814587,14.13857421,7.273017067,0.341724928,0.15163988,0.735334526,0.331811799,9.297956457,11.15053064,8.459598106,5.289106406,10.79941972,9.471380151,0.448886124,0.585485151,0.673856026,0.633925189,A
10.43583238,11.50866151,7.869662985,6.000550047,14.07388682,8.671286255,0.051046196,0.27162056,0.509593718,0.580171106,8.182511772,11.43828308,7.830365457,10.24503674,11.48978084,7.868569125,0.875226146,0.169830581,0.808143956,0.334310213,A
9.599542885,9.921998734,9.107317838,8.239676959,14.3446505,9.976862511,0.198495444,0.144233433,0.74524477,0.231413273,7.681037263,13.41450961,7.487491649,7.274919248,12.23975985,7.584200346,0.497076388,0.799788979,0.286380854,0.973477667,A
8.602622463,10.26512023,8.539998278,10.64073319,14.63712571,9.797169513,0.265206198,0.159138229,0.636677653,0.457753916,9.004243648,14.62295212,7.29695192,7.098492386,10.64308217,8.604918296,0.594679218,0.569530762,0.848862317,0.496150404,A
9.541372997,10.13481499,9.19294922,8.544388686,13.96549941,9.634752891,0.034793561,0.195663102,0.711040931,0.439350685,8.08621896,9.917161193,7.828541341,7.999942529,10.99556021,8.168347105,0.591446497,0.623833025,0.458370563,0.667300429,A
10.05305378,10.9358261,8.539773176,9.221133026,14.21342345,9.490919684,0.468884124,0.007606862,1.086636591,0.170452434,9.173647051,11.77027088,7.894960888,8.49703831,9.105709751,8.649731444,0.326917248,0.9695902,0.51116133,0.737271439,A
10.43342826,10.68726612,8.387955812,8.044856256,14.6554362,7.435619179,0.252578652,0.145237272,0.60170258,0.625920479,8.952375397,11.16018348,9.534372502,8.436197089,11.35452642,7.950752226,0.227963489,0.97682345,0.326029513,0.837612865,A
10.14677482,10.91867261,9.480989165,6.941100846,13.70309218,6.876654647,0.452077813,0.078901433,0.793979118,0.401590341,7.461476769,12.66679809,9.550577878,8.771311701,12.00757705,5.672775538,0.667114781,0.506756053,0.587589033,0.503115451,A
9.426845482,10.54041874,8.593759325,8.091081468,14.1135016,8.56117449,0.606498133,0.019157537,0.941127454,0.265044006,7.591598864,12.7264504,8.318350229,7.781296298,11.31098602,7.124311922,0.408081329,0.736659324,0.267901959,0.846300494,A
9.988339934,11.19218131,8.239220392,7.473307172,14.13539487,6.541895894,0.537921923,0.106420141,0.977235479,0.166368116,8.523054141,10.47514306,6.431297368,7.906706094,11.97203865,8.178724166,0.480690809,0.651934746,0.121462937,0.944392769,A
9.956895383,11.17483918,8.20172483,8.494805879,12.83424848,8.507303143,0.195096752,0.173182794,0.673648944,0.65456461,9.092145651,12.21749214,7.755204613,9.601011613,10.79182607,7.408551648,0.585915944,0.692103082,0.313476696,0.775355752,A
10.49066288,8.639579831,6.851841369,11.47309787,13.89951647,8.201681473,0.550105191,0.065070092,0.931223921,0.326850548,8.60179621,11.81875163,8.507660349,7.349749534,12.58425639,7.885202329,0.094593058,0.819033178,0.217419115,0.895896007,A
10.43321347,11.81294059,9.41688969,10.0805772,14.29754593,7.569823464,0.332710984,0.075704289,0.927123806,0.308566768,8.632705565,11.90120235,8.678896827,8.68144628,10.48320802,8.159032877,1.003527448,0.535293241,0.325340254,0.826338551,A
10.02045751,10.89753347,9.127079798,6.412064212,16.12556216,9.29723212,0.364052391,0.098130197,0.886714161,0.398644125,8.095614284,10.74098983,9.093818514,9.32774465,10.20254349,8.490641349,0.527061359,0.759163918,0.494952181,0.711965138,A
9.976150319,10.7307953,7.80775928,5.235599761,13.11771624,8.978034918,0.413037856,0.118099023,0.773782329,0.285641867,9.319248678,12.13854319,8.644065036,5.934929467,11.27793787,7.683122809,0.745065822,0.475393601,0.634689081,0.504741399,A
10.17142199,10.88330975,9.263365117,8.087646014,15.27641166,7.722475858,0.353306313,0.158739138,0.745684225,0.311348218,9.850088867,11.55452091,7.947636613,8.568797303,11.42896822,6.940291457,0.536279531,0.469610124,0.483771903,0.519774179,A
9.536613577,8.652641926,8.616554594,8.330173504,12.33401674,8.223111641,0.123520004,0.201034945,0.559282755,0.632161658,7.26073621,13.95739687,8.83906917,10.97319985,11.50240819,6.828202886,0.749014011,0.445016815,0.314820234,0.791735804,A
9.238427461,10.39594027,NA,8.22045791,12.95681937,10.1847207,0.397942683,0.099444231,0.666299589,0.404562472,8.02093126,11.18536506,8.786349614,9.812533792,10.30736283,7.122930353,0.400734913,0.579880746,0.848883679,0.466400321,A
10.14213272,12.02817666,8.003646836,8.930075621,13.62693438,9.064816476,0.491748301,0.163000114,0.618852975,0.403881163,10.37634521,12.30110688,8.244210596,9.606069859,11.51694564,7.352688291,0.769859354,0.426546379,0.700016416,0.330365684,A
9.863637519,10.50695189,8.718362571,6.595229424,13.84762515,7.87208234,0.598163597,0.090350024,0.91385577,0.225966748,7.240055326,11.00848651,8.406096211,9.246553395,11.56673815,7.49923926,0.24934505,0.783249843,0.251277547,0.913519003,A
9.366455666,9.889320823,8.236821096,8.386595171,14.29057252,7.633337086,0.289829294,0.173628767,0.635593096,0.493010714,8.934842541,10.68988703,9.509690069,9.085082199,11.73556344,8.029896224,0.062551436,1.176199959,0.031874188,1.092731833,A
10.2073402,9.422994185,7.502312433,8.489586783,13.70517546,6.60094081,0.20918817,0.138774957,0.67265063,0.546867869,7.910917352,11.95309799,8.241575569,8.099547706,10.88190929,6.925304084,0.166672226,0.785227927,0.248713231,0.940137939,A
11.81221096,10.60159056,8.408262257,12.56892195,13.96225804,8.658516439,0.316456529,0.164351755,0.774566374,0.436928933,8.675783832,11.15272958,7.070866092,8.180964284,11.52616104,9.43363883,0.246201833,0.782663893,0.546470622,0.761286025,A
10.07621331,10.558915,7.23084482,7.36556997,15.26251536,7.979838973,0.474794478,0.119389267,0.898662116,0.46659401,8.979609282,13.42477247,8.068531761,8.196746136,10.99586521,7.493027144,0.610455246,0.324379461,0.592316707,0.395943049,A
10.05155806,12.20205933,8.046080407,8.817380464,14.44236215,7.806651812,0.589689075,0.002042007,0.951980476,0.153540405,9.150438859,12.33427321,8.900722124,8.077943424,10.99452377,10.23741416,0.262986316,0.707953257,0.375714506,0.659576723,A
9.973191329,10.2746258,8.401133268,9.668226763,13.3112193,8.751525603,0.578018352,0.087188995,0.822452305,0.391096784,8.284135762,12.00944343,8.687640724,8.130801144,9.740364421,8.089918403,0.576473234,0.789567202,0.103456367,1.100114823,A
10.01433026,9.352828353,8.381302935,9.417329336,12.51458428,9.320079275,0.290293271,0.195499556,0.677023851,0.432114259,9.050974803,13.39458294,7.182582382,8.624149413,13.36493177,7.478018631,0.658943204,0.536697426,0.632251167,0.604712886,A
9.775962112,10.88183116,8.39397507,5.937802056,14.59856249,9.036530199,0.510799019,0.092367078,0.84137411,0.265245692,8.061176249,12.58917467,7.607665094,9.756477412,11.07882683,9.111250641,0.205171428,0.593915837,0.458149312,0.472588569,A
8.601635264,9.573608873,9.630659363,8.104756154,13.67952831,8.279993058,0.350346547,0.073869721,0.763916792,0.408212242,7.686379457,12.18100963,8.208687345,9.22746523,10.21177286,9.025508229,0.764683453,0.418104713,0.971774864,0.358841593,A
10.03793528,10.16759227,9.518063397,9.131643003,14.52838671,10.04824227,0.021386517,0.277373528,0.459246747,0.51149918,7.611340538,10.2422858,9.049058372,8.12839646,12.31418031,8.155418511,0.694826023,0.328919542,0.768214554,0.609997799,A
10.47019741,12.37492548,8.186940546,7.404814277,13.21955746,7.770677897,0.49714463,0.048934453,0.832354062,0.374873071,7.700492827,12.72752018,8.551017912,8.302445965,9.547863441,8.042483322,0.172036567,0.942765711,0.213119834,0.761983457,A
10.54285781,9.922695048,8.902981375,8.504502274,14.10016607,8.839056667,0.387148759,0.066459365,0.862448455,0.340754797,8.670056884,11.04916786,7.142424893,5.085123586,9.681010479,8.634364892,0.527441169,0.942749163,0.210870502,0.898826836,A
9.4832177,10.19929183,7.934972368,7.353040216,14.89438305,7.11645982,0.431150684,0.089704637,0.713041324,0.440681514,8.770225064,11.23387087,7.985505126,9.755046889,10.01508781,8.389278345,0.668009583,0.356145038,0.795534761,0.291689271,A
10.87226975,10.77488469,8.813885377,9.542090812,13.8332534,9.496779055,0.366948507,0.14839424,0.72445181,0.318300773,8.66445431,10.98299739,8.289307849,8.73808117,11.10373789,6.544894143,0.539693978,0.512518909,0.597942878,0.496730941,A
9.582700402,11.23789035,8.848400223,9.48741817,14.95479923,8.947837109,0.470197884,0.085111077,0.859718589,0.292621184,9.998036485,12.58556866,9.137027021,8.255008115,10.12485495,8.418319623,0.473321834,0.774049143,0.418416921,0.617132779,A
11.23041375,12.27965041,7.780496795,9.547100736,15.06383176,7.215516653,0.400761683,0.125557354,0.850344615,0.288703516,9.789597926,11.54678142,7.565184738,7.90389271,13.67780313,8.123275862,0.552043193,0.586776572,0.582314186,0.59247297,A
9.946494523,9.885723844,7.868515873,7.256259648,12.29602488,9.507822683,0.601498532,0.049689722,0.93277814,0.365738477,9.618040089,12.78219334,6.967604926,6.56006623,11.56237064,6.99310073,0.144398914,0.81959756,0.359926739,0.572496003,A
10.57939769,11.58908886,8.942684453,8.415577991,14.46718618,7.646877163,0.257162788,0.175078202,0.633232953,0.533332978,8.832212794,12.07578929,9.536879418,8.128360342,11.26525306,7.960764758,0.480001751,0.97249293,0.13578581,1.044322141,A
9.201654607,11.78140475,7.874897369,8.426541764,13.52048173,9.048518738,0.139949953,0.156316896,0.755500646,0.430751375,6.808018348,11.58216546,8.951516471,10.65168204,11.15961357,8.142522454,0.643142499,0.624582335,0.451078322,0.855289423,A
10.20335596,10.1576973,8.180246679,9.354759231,14.01120375,9.233443758,0.237951152,0.14402579,0.82869398,0.339452646,8.313448095,11.85851468,8.084247616,8.053143781,11.7957219,8.988909305,0.449928794,0.969478844,0.533682743,0.583127502,A
9.012266506,9.695252779,8.906995709,9.200639298,14.66355439,6.75684177,0.299421202,0.142849519,0.683630457,0.410542958,8.519074959,12.82966904,7.574813878,8.635955778,9.104957558,6.621171236,0.213113294,0.753467996,0.534677104,0.602628112,A
9.658500629,10.77749195,8.90561229,7.164351766,13.864982,9.225312522,0.470162542,0.046845229,0.728601809,0.496211946,8.957053657,11.96005437,8.321947297,8.909600567,13.31921549,6.592955267,0.360220753,0.592181818,0.574041524,0.605268753,A
10.78573184,9.934198253,7.435693683,8.532743943,15.14181422,8.997734958,0.32014531,0.142984806,0.676290479,0.405316538,8.942867089,11.20963495,8.456011262,4.805855079,10.34128884,5.727293947,0.582953924,0.76964092,0.203839363,0.97496191,A
8.880502944,10.34513055,8.803987528,8.791247225,13.81229126,8.775280795,0.4485697,0.043207006,0.857727296,0.42124886,7.690437651,12.4219319,8.60045572,8.919525571,10.24837058,8.644341086,0.576993218,0.514734702,0.342556497,0.873524343,A
8.694940727,11.27722209,8.003740289,6.702753024,13.9429777,8.690245283,0.449555323,0.055656056,0.802162354,0.323443131,9.301810256,12.49762964,9.287074722,9.241710358,10.57568504,8.344906343,0.408644694,0.483713491,0.596353894,0.595058189,A
10.72841367,11.17853528,8.680770852,8.779567801,14.18175394,8.327086229,0.234318787,0.165550171,0.629856933,0.452608745,8.497423351,11.38859718,7.82129997,8.677349382,10.38639925,7.551292161,0.27967299,0.534246312,0.594622955,0.72964671,A
10.45349636,11.22520726,7.230312486,6.588291186,14.61475287,7.684448428,0.387371364,0.08224679,0.830515886,0.384759919,9.193879334,13.55283149,7.252302177,7.700101243,9.582922432,6.126541709,0.689456501,0.498441086,0.494277541,0.419015282,A
9.7554128,9.250027872,7.391570919,7.684879525,14.31239931,7.823874478,0.29992366,0.152947462,0.692550811,0.464578397,9.143697483,13.31786781,8.707377612,6.949730417,12.66730402,8.45601396,0.095973667,1.141192961,0.133319157,1.206301839,A
10.34734213,10.0836402,7.380341493,9.035602054,14.6412876,8.550981231,0.566827792,0.106254365,0.742069309,0.485388219,9.197699259,13.85328423,7.607143132,7.085381606,12.3970303,9.519418626,0.73484122,0.388665277,0.419633709,0.731405148,A
9.060614504,8.855593769,9.944543809,7.949794297,13.66264094,7.888902316,0.275395002,0.131545041,0.757461109,0.340482787,9.074028837,10.54008734,9.522045014,7.736991164,10.43197017,7.485320255,0.298179058,0.679822339,0.584962058,0.737965656,A
11.93437429,12.39220137,9.190692011,9.420134856,14.66107936,8.404180158,0.287082009,0.146630331,0.640158253,0.405380399,8.447727222,11.47540835,7.857430656,6.454444256,10.62143509,8.547975092,0.818585484,0.445886634,0.666919577,0.631211989,A
9.932276658,11.21248154,7.721347504,8.775612077,12.72188667,8.735767144,0.488154845,0.029997396,0.941152209,0.427729353,8.471205494,13.70970812,8.029139484,10.60621407,9.924784225,7.908774586,0.527094236,0.631453423,0.866614681,0.406754576,A
10.64510759,9.907746956,7.479286985,8.038410273,13.9724217,8.767932852,0.207419835,0.174565717,0.715156694,0.462651073,8.199029134,13.03577376,8.848600177,7.786413907,10.26391581,7.84607636,0.403686375,0.606621908,0.740971215,0.687237552,A
9.053623281,10.42651566,8.719842186,9.525961091,14.24169715,7.513478785,0.100671638,0.182723516,0.702701749,0.571981152,8.157154746,12.6859033,7.913768015,8.457551088,10.07782365,7.140901013,0.388977479,0.764830338,0.364634688,0.803145169,A
9.04422534,10.13862178,11.31313573,10.45719185,14.22198202,9.403979632,0.420228698,0.072639608,0.842160484,0.345002682,8.190676714,12.69592476,9.38374765,7.263360774,10.95219096,7.084571928,0.597086582,0.392125329,0.617936325,0.737399935,A
9.426929727,9.528401604,9.901090289,7.914277011,13.89687956,8.340206792,0.08996244,0.204270763,0.634158604,0.614682721,9.490105108,14.43398436,7.305260906,9.200782425,9.92880229,8.214143211,0.282412466,0.698802189,0.630596032,0.657848288,A
9.373112661,10.54243199,10.20080954,8.896648832,14.66943638,9.339917305,0.569970275,0.047052439,0.987131077,0.312022887,9.5956432,13.02063095,8.304305701,8.86500564,11.57677279,8.765069055,0.553159386,0.669379252,0.586520915,0.621873299,A
10.97327521,9.465153013,8.776230039,7.789649068,13.39194591,8.006501008,0.245443835,0.156390961,0.936532846,0.116905706,9.308385533,13.30688409,8.214211903,9.048307311,9.312337607,8.021844847,0.088063555,1.092944262,0.365214655,0.836755877,A
10.27435784,11.47859851,9.101467504,6.95708979,14.49577762,8.121585372,0.472684491,0.147823999,0.583289374,0.534072729,9.487725183,10.79124614,8.631131813,7.085377943,11.65593555,8.671839882,0.655692988,0.163202159,1.085013819,0.060780681,A
10.80245569,10.43783184,8.470880719,7.903959015,13.65959317,7.205400957,0.460741721,0.206268616,0.383794549,0.598871348,8.628589916,13.2411157,8.872983687,7.22381939,10.69347163,9.415793898,0.635662267,0.571371108,0.461730265,0.837286157,A
10.57709198,10.1159047,9.164081743,9.602460605,14.80592648,8.325063619,0.405204105,0.1114525,0.900887363,0.349146879,9.28291625,10.10446277,8.426884243,8.465031185,12.15578471,7.166698703,0.47638878,0.774192979,0.276088587,0.73484435,A
11.2685656,9.837787279,8.355622145,8.726973026,14.14609936,7.339892816,0.318907926,0.128799651,0.774203733,0.349452841,9.267480037,11.52277606,9.345565715,8.924519345,9.363797026,6.397372464,0.623912909,0.599607933,0.576958139,0.503910619,A
10.7828459,9.542471287,7.512912349,9.544428737,13.69778429,9.877491013,0.142010577,0.189316005,0.582022785,0.555877342,8.223207619,11.18963284,7.826479751,7.661153135,10.61493676,7.499898514,0.502374367,0.749014242,0.492283187,0.531561992,A
9.771549622,9.747859104,9.061860233,8.536885222,15.00576797,8.685716445,0.708119152,0.006734182,1.024971799,0.224022153,8.285505971,11.20483697,8.202835501,9.26011156,11.16250257,7.857551613,0.554463373,0.56533969,0.946588818,0.202760676,A
10.54921658,10.58351683,7.838444166,9.289521198,13.15243692,8.532207427,0.644616375,0.03602147,0.970065478,0.329741187,7.900867495,10.69220341,8.848843502,8.402903006,10.52070905,7.128449264,0.544493669,0.439429269,0.687339368,0.362969159,A
9.532359346,11.24114456,8.512498437,8.030583723,15.27081476,8.808730133,0.775526098,0.014359846,1.057058538,0.189801124,8.578992222,13.14753015,8.772490079,7.883414899,9.667700804,6.477464633,0.215763211,0.81452658,0.101805526,1.012166984,A
10.10535898,11.44521772,8.88477388,7.998088097,14.54651925,7.131698796,0.220744277,0.179375076,0.705196256,0.605230562,9.282025038,13.40345775,8.724885827,8.873201427,11.69795214,8.096948063,0.721615603,0.528374517,0.534512288,0.622296142,A
10.03591535,10.02752409,9.075005707,6.999534525,12.70756419,9.100804633,0.510313448,0.092209471,0.783469564,0.357797713,8.566016903,13.21216749,9.008916954,8.634021011,10.86295707,7.826901654,0.23781019,0.683357867,0.593354324,0.465326794,A
10.26067719,11.81092983,9.856317995,9.203152966,14.14581461,7.941842236,0.158093197,0.16072044,0.709176972,0.372424546,10.40184176,12.94953056,7.850256072,7.855722269,10.61330487,7.93472673,0.669222663,0.427230769,0.749661603,0.610199085,A
10.28020219,10.07775879,7.298983244,10.39843538,14.0750729,7.663731952,0.243491672,0.171921187,0.614571262,0.552538762,8.21841768,13.64787306,8.409829242,8.954997935,12.04219608,7.120036904,0.685922068,0.629926426,0.618764745,0.524380155,A
9.873558835,12.96733719,8.577992747,8.137333698,14.02551363,6.944821357,0.352526347,0.15973089,0.523327529,0.53368159,7.929835048,12.30747383,8.606789261,7.465873281,11.13842233,7.737927194,1.03240978,0.617880492,0.400549172,0.82668322,A
9.993631601,12.57169221,9.840600906,7.687238798,14.22447515,7.514648541,0.292597534,0.108869981,0.893177031,0.311815937,7.353900585,12.97290135,8.650445274,10.19921664,11.19108693,9.338025387,0.409123379,0.722285331,0.47869967,0.661687378,A
10.67851251,9.137904496,9.165192319,8.135916452,13.82870951,8.570481964,0.267977661,0.153308914,0.614053757,0.523436981,7.739289923,12.98280055,7.653156746,7.666331838,8.801624321,7.626194705,0.406313435,0.724619016,0.440912543,0.935849216,A
9.362469069,11.42345879,9.222911695,10.38217052,15.50652474,9.345895759,0.731720278,0.022325328,1.05972517,0.249351448,9.198545241,11.90539753,8.538501533,7.79610324,11.43603258,6.972673302,0.228217555,1.050571083,0.045445508,0.9530213,A
12.18176601,10.0130094,6.972517706,9.206140795,15.39917159,6.403808542,0.348894019,0.176457267,0.700812491,0.511827302,9.011388851,9.903221696,7.798427833,8.899358621,9.108087054,6.612328622,0.497837679,0.774406032,0.291698348,0.644205803,A
10.63764095,10.03547788,8.099186622,8.302249378,13.66962702,9.062377642,0.201377897,0.121415163,0.773486399,0.490323462,7.743979845,11.08206716,8.647194899,8.364411504,12.05260211,7.384163331,0.602470861,0.680343466,0.54521931,0.462835858,A
10.09019994,11.18358952,9.879508373,10.71344173,14.11257729,8.166724487,0.291116664,0.167602743,0.679154111,0.448684022,8.882339825,12.40475362,8.281889959,6.679317402,9.94704302,6.899509516,0.661592611,0.65942163,0.36655834,1.064406999,A
10.13213343,9.945220535,8.660742117,9.851463454,14.28215661,9.657444811,0.100528067,0.261860527,0.392346173,0.812164656,8.181863029,11.24156398,8.218323131,7.564002602,10.59964421,8.312743836,0.973797924,0.527276588,0.63254021,0.497124228,A
10.02625536,9.606649256,6.900727379,10.48918042,15.25838378,8.143895717,0.542369427,0.106659368,0.84472625,0.357725277,8.471507266,13.21574157,8.553668187,8.230211614,10.30549824,6.885130353,0.712781998,0.443741131,0.826815706,0.352474431,A
10.68730066,11.22151214,7.320663376,7.310091076,12.92836633,8.350870344,0.783004781,0.032371827,0.949157413,0.272289904,8.561007603,12.37972669,8.987166446,10.80236448,12.14898714,8.220039707,0.938853349,0.550068746,0.491203081,0.516393213,A
10.89433605,10.31890485,7.925372405,8.97300357,14.68079713,7.075695075,0.460431147,0.089596818,0.810461912,0.284178203,7.397785806,12.04720287,8.408910378,7.119995371,11.66275819,10.91973666,0.377189902,0.797297643,0.253541154,0.869034036,A
9.587916788,11.58495758,8.681125863,8.703957253,14.04214216,7.821881076,0.364277564,0.119108676,0.792436631,0.336712054,9.699889175,11.5241737,8.67768297,8.485319152,11.90975306,7.89288332,0.460442709,0.764045485,0.622304035,0.621365236,A
9.83309199,11.03197703,7.238838046,7.848770966,15.56326561,8.689006321,0.162853542,0.13858654,0.611789752,0.556361207,10.34220305,11.42109606,8.180021722,7.828467897,10.05852471,9.144860073,0.972933025,0.179100117,0.785673377,0.540701129,A
10.54058363,11.50495884,8.303806218,10.3140453,13.34160934,9.388414891,0.45405526,0.100361327,0.83687674,0.481241756,9.466842423,12.18258998,8.124572724,10.75983905,10.62906086,6.639517009,0.498394248,0.864819565,0.287829161,0.798239007,A
9.953611008,12.38755555,7.798796441,7.945379129,14.1892961,7.915235351,0.072684813,0.231633346,0.539804074,0.651391504,7.756859398,10.37962649,7.958598249,7.276297575,11.79368814,8.359664711,0.282067762,0.969650041,0.464340787,0.714366357,A
8.879906572,11.07401145,9.135498991,9.084760467,14.49149177,8.363161873,0.452905593,0.071479218,0.862191174,0.420938003,9.141665584,13.59976154,8.430118223,8.423307993,10.16618399,8.941552709,0.19721109,0.677665481,0.707779595,0.565028621,A
10.06736098,10.9114337,8.552396339,8.14379528,13.04817045,10.19421297,0.400682534,0.155882769,0.780170069,0.412625881,7.662030517,10.87264555,7.692808188,7.336729994,11.04502479,8.835525979,0.578040194,0.632716743,0.434625098,0.742594239,A
9.495822823,11.55101871,7.877181281,7.917710306,14.70370716,7.981380989,0.160228465,0.157367485,0.570143973,0.607650466,8.398446763,12.93090279,7.320297489,9.139823698,10.02915514,7.863328441,0.22960172,1.05790046,0.199420441,0.920823227,A
10.2739924,11.06405416,7.123289542,8.200306164,14.63578842,6.682934831,0.689202486,0.026635105,1.006533351,0.200119044,9.532386793,11.98534543,8.02484876,8.208526786,11.29744179,7.776517186,0.195159748,0.861324016,0.457113079,0.859520107,A
10.14854805,11.04128218,9.126377571,8.696670435,14.00929202,8.330590447,0.757272129,0.00334086,1.022514893,0.165192159,8.285244197,11.8604568,8.100760501,9.054362491,10.29529607,8.645332308,0.291972291,0.76098533,0.283032365,0.604387052,A
10.23692937,10.2251565,8.072780568,9.6278589,14.24849257,7.607216294,0.464791254,0.087743554,0.842322996,0.360326453,6.616691071,12.43393722,7.922183405,7.60976252,11.23414686,4.517432759,0.558013008,0.748913465,0.684709571,0.321942924,A
9.357952279,10.63191475,7.335330745,6.678174881,15.34465219,9.586944203,0.371460529,0.089165802,0.86140196,0.319074698,9.298384231,12.18687254,7.860347319,8.432231195,10.44162543,7.404686903,0.335511075,0.804662205,0.336537714,0.884694502,A
9.77875747,11.26870374,8.424493207,9.258526322,15.17497071,6.911044022,0.908669632,0.062736086,1.165360956,0.18577404,8.784142744,11.43012804,8.209973699,9.499469391,10.14644316,8.865294358,0.301371573,0.612184009,0.661331411,0.539732531,A
9.717531162,10.83643648,8.956807336,9.632433866,13.80658348,8.284690293,0.602923449,0.062949588,0.971359618,0.160307756,8.933981697,14.71670234,8.546199986,10.15628472,13.10668332,8.703352856,0.083008044,1.18527018,0.043758668,0.914744909,A
10.49123133,11.53764813,8.13342451,8.665616228,13.13140773,8.060096339,0.379113627,0.093754886,0.871371158,0.273904416,8.73850318,12.90066969,7.65234032,8.133837874,10.78314721,7.242658192,0.253041908,0.945063776,0.305931014,0.754360987,A
9.616037867,11.3591155,9.438370148,6.621541786,13.98544346,7.032752364,0.642706982,0.091536037,0.832972508,0.460852019,7.44299863,10.99419042,8.758257321,5.941476775,11.02495688,9.615180899,0.279298602,0.68298601,0.430999985,0.655496278,A
8.98959018,10.42220057,8.298174072,8.630409554,14.58257078,7.97576261,0.298122042,0.165875208,0.677288947,0.49804508,8.486951006,12.16141587,8.675499254,8.584509789,8.692768945,8.641241035,0.651044142,0.504568749,0.693232882,0.512227341,A
10.3362244,11.94838022,8.316340745,10.93027431,13.26421125,5.291541046,0.149680426,0.175580394,0.681660763,0.416428265,8.474967035,11.69609036,8.971106088,9.808253973,10.07475061,9.296194834,0.504101941,0.711876945,0.403253615,0.751993459,A
9.634392501,10.67545018,7.529577743,8.887613656,13.99945206,7.826082274,0.453094436,0.115975822,0.768244532,0.459385964,8.730889594,13.32474199,8.762300367,8.155253166,13.33907056,7.717103663,0.19596264,0.824295208,0.260208492,0.575572871,A
10.60662293,9.400161556,9.316153434,8.685980316,12.91970787,8.729572299,0.649070934,0.040150425,0.951502343,0.112108807,8.471362713,11.34557947,8.165152393,6.751394895,10.16452251,8.610816195,0.404924943,0.577631286,0.580931323,0.484375192,A
10.70971405,11.84185903,9.436267975,9.608151673,14.28541872,9.624368474,0.476179252,0.030595954,1.065297208,0.321666876,8.769007526,11.35629991,7.919907507,9.346781,9.928211827,6.117955015,0.509776772,0.823119249,0.709668925,0.496488558,A
8.989250584,9.511908671,8.062068651,11.51808842,14.2794433,9.194226035,0.726405198,0.018617544,0.890189893,0.190975624,9.235727264,13.44317391,8.618097858,8.115457676,11.65513633,7.811840439,0.680584945,0.445671221,0.914407388,0.499279243,A
8.648878881,10.80497496,8.553053057,8.407809162,14.07387964,9.74159935,0.334495469,0.082881837,0.80086628,0.324946039,8.987963492,13.07780887,8.465819197,10.33559589,10.8434143,6.417683557,0.702621265,0.381932577,0.702789328,0.492641551,A
